,Time,Raw Data (mV),Averaged data (20 samples)
,4.35200053,44.42884,48.354136
,4.3526672,44.68215,48.714865
,4.35333387,46.26606,48.9704575
,4.35400054,47.42881,49.15189
,4.35466721,44.42884,49.3285925
,4.35533389,47.52953,49.753258
,4.35600056,51.91809,49.7889645
,4.35666723,45.30778,49.6659745
,4.3573339,49.52544,50.052644
,4.35800057,49.6414,50.0234985
,4.35866725,49.66582,50.169072
,4.35933392,48.35658,50.2101195
,4.36000059,47.25791,50.543229
,4.36066726,53.05948,50.7650985
,4.36133393,47.30369,50.60686
,4.36200061,49.58953,50.980559
,4.36266728,50.98727,51.04068
,4.36333395,49.41862,51.1424595
,4.36400062,50.62716,51.2276065
,4.36466729,49.65972,51.310159
,4.36533397,51.64342,51.447492
,4.36600064,49.794,51.337473
,4.36666731,49.89471,51.3914905
,4.36733398,50.96286,51.458021
,4.36800065,52.92215,51.299477
,4.36866733,48.24366,51.157108
,4.369334,49.45829,51.2942885
,4.37000067,53.04117,51.240576
,4.37066734,48.94253,50.9955125
,4.37133401,52.55287,51.0139765
,4.37200069,50.48677,50.890987
,4.37266736,55.01877,50.865199
,4.37333403,51.6953,50.472731
,4.3740007,49.89471,50.411999
,4.37466737,54.77767,50.3256315
,4.37533405,50.79195,49.9540685
,4.37600072,53.02286,50.0392155
,4.37666739,51.12156,49.7912525
,4.37733406,52.27821,49.741965
,4.37800073,52.40638,49.530624
,4.37866741,49.44304,49.3246245
,4.37933408,50.87435,49.2945635
,4.38000075,51.22532,49.007232
,4.38066742,47.79198,48.888057
,4.38133409,50.07477,48.919186
,4.38200077,50.98727,48.7789535
,4.38266744,48.38404,48.2285525
,4.38333411,48.1399,48.201849
,4.38400078,49.31181,48.0881675
,4.38466745,50.09308,47.8637035
,4.38533413,49.97101,47.585222
,4.3860008,47.16941,47.4025685
,4.38666747,50.48066,47.288124
,4.38733414,48.16736,46.877803
,4.38800082,47.34641,46.7563395
,4.38866749,52.49489,46.5379795
,4.38933416,48.0636,46.0412905
,4.39000083,50.13581,45.772117
,4.3906675,48.05139,45.4107775
,4.39133418,48.28639,45.21256
,4.39200085,48.84182,44.817345
,4.39266752,45.12772,44.5681615
,4.39333419,48.84182,44.531997
,4.39400086,48.41456,44.1460905
,4.39466754,47.27012,43.8918715
,4.39533421,39.97925,43.725088
,4.39600088,47.84997,43.794365
,4.39666755,45.86627,43.4180715
,4.39733422,44.82253,43.215886
,4.3980009,44.52345,43.0039355
,4.39866757,46.31794,42.830438
,4.39933424,44.88052,42.4306455
,4.40000091,42.27424,42.29026
,4.40066758,45.73809,42.1425505
,4.40133426,42.97921,41.691334
,4.40200093,42.56111,41.520736
,4.4026676,42.68013,41.41972
,4.40333427,42.90902,41.205938
,4.40400094,44.08704,40.9050255
,4.40466762,40.38209,40.621203
,4.40533429,43.85815,40.5381925
,4.40600096,44.40443,40.056305
,4.40666763,41.12369,39.7804175
,4.4073343,43.33018,39.551071
,4.40800098,43.93445,39.123049
,4.40866765,41.36479,38.698994
,4.40933432,40.3241,38.4197495
,4.41000099,41.82256,38.207799
,4.41066766,40.58352,37.8496645
,4.41133434,41.0535,37.593156
,4.41200101,38.32209,37.35618
,4.41266768,42.07281,37.23258
,4.41333435,39.32005,36.7946395
,4.41400102,36.71376,36.630297
,4.4146677,39.56725,36.5396575
,4.41533437,40.54079,36.1894575
,4.41600104,38.40449,35.9376795
,4.41666771,36.89077,35.6389035
,4.41733438,38.41059,35.522323
,4.41800106,38.72188,35.108187
,4.41866773,34.2204,34.8602245
,4.4193344,38.88668,34.819635
,4.42000107,36.53676,34.2345955
,4.42066774,34.76974,33.894772
,4.42133442,35.45335,33.6948755
,4.42200109,35.7799,33.477889
,4.42266776,36.08509,33.204596
,4.42333443,34.65987,32.9665515
,4.4240011,35.45335,32.875301
,4.42466778,36.31398,32.520981
,4.42533445,35.85009,32.207861
,4.42600112,33.314,31.9725635
,4.42666779,36.0332,31.8539995
,4.42733446,34.90097,31.4615315
,4.42800114,32.56325,31.4168215
,4.42866781,35.50523,31.3205355
,4.42933448,32.42897,30.9820855
,4.43000115,34.55916,30.9468365
,4.43066782,30.12787,30.6280705
,4.4313345,33.76263,30.6671345
,4.43200117,33.40861,30.335093
,4.43266784,27.18589,30.017548
,4.43333451,29.74029,30.1229895
,4.43400118,30.77181,29.9053925
,4.43466786,31.11362,29.7286905
,4.43533453,30.31404,29.5249795
,4.4360012,31.3242,29.3586535
,4.43666787,32.83486,29.035157
,4.43733454,28.36695,28.6916715
,4.43800122,30.05158,28.5689875
,4.43866789,31.14414,28.248085
,4.43933456,30.94272,27.8493605
,4.44000123,28.18384,27.705008
,4.4406679,34.00677,27.508011
,4.44133458,30.63753,27.036653
,4.44200125,28.73623,26.798914
,4.44266792,31.72399,26.611683
,4.44333459,28.18384,26.2286755
,4.44400126,30.90915,26.1003455
,4.44466794,27.1218,25.7609795
,4.44533461,27.05771,25.707572
,4.44600128,29.29472,25.451827
,4.44666795,25.38835,25.194403
,4.44733462,27.23777,25.1600695
,4.4480013,27.0394,24.9502545
,4.44866797,26.98752,24.7903375
,4.44933464,24.85427,24.5854055
,4.45000131,25.96515,24.492477
,4.45066798,25.91327,24.237342
,4.45133466,23.63353,23.990447
,4.45200133,23.16965,23.873714
,4.452668,28.05567,23.721427
,4.45333467,24.2439,23.222144
,4.45400134,24.57961,23.1511885
,4.45466802,25.88275,22.9703665
,4.45533469,24.99161,22.619251
,4.45600136,24.06384,22.437208
,4.45666803,25.61724,22.1996215
,4.4573347,24.12183,21.9833975
,4.45800138,26.05365,21.726279
,4.45866805,21.94281,21.405377
,4.45933472,24.14624,21.386303
,4.46000139,24.70168,21.0330515
,4.46066806,23.04147,20.77044
,4.46133474,23.84106,20.546129
,4.46200141,22.88888,20.343486
,4.46266808,22.9957,20.1092565
,4.46333475,20.86245,19.749901
,4.46400142,20.97537,19.685049
,4.4646681,21.29887,19.368267
,4.46533477,20.12391,19.1662345
,4.46600144,18.07001,19.1335795
,4.46666811,22.82479,19.1047395
,4.46733478,20.96317,18.6661885
,4.46800146,18.86044,18.3747365
,4.46866813,21.35075,18.211615
,4.4693348,19.31211,17.8391365
,4.47000147,21.29276,17.6093325
,4.47066814,18.97946,17.112644
,4.47133482,19.63561,16.908933
,4.47200149,21.56133,16.4465775
,4.47266816,17.08121,16.0371715
,4.47333483,19.44945,15.9591965
,4.4740015,18.55525,15.4625076
,4.47466818,19.7882,15.1657151
,4.47533485,18.20429,14.7888116
,4.47600152,15.80859,14.6238591
,4.47666819,19.56541,14.3826101
,4.47733486,14.63973,13.8973661
,4.47800154,17.25822,13.9660326
,4.47866821,19.47081,13.6387216
,4.47933488,17.49321,13.2293156
,4.48000155,14.05377,12.9578536
,4.48066823,15.13413,12.8034301
,4.4813349,15.59801,12.5377664
,4.48200157,13.90118,12.19962135
,4.48266824,14.71603,11.9946896
,4.48333491,11.35899,11.61549685
,4.48400159,14.90524,11.4601576
,4.48466826,10.3885,11.11514585
,4.48533493,13.37321,11.09668235
,4.4860016,15.52171,10.6436351
,4.48666827,9.515672,10.2302621
,4.48733495,12.6194,10.24521615
,4.48800162,12.25013,9.86983865
,4.48866829,14.90524,9.595935
,4.48933496,10.98361,9.07666255
,4.49000163,9.86053,8.89339895
,4.49066831,16.01306,8.59874275
,4.49133498,10.712,7.9709771
,4.49200165,11.28269,7.8263192
,4.49266832,12.06397,7.4954987
,4.49333499,10.9653,7.1011994
,4.49400167,9.820856,6.8308054
,4.49466834,8.835109,6.5701773
,4.49533501,9.802545,6.30619215
,4.49600168,7.132175,5.853602665
,4.49666835,8.252205,5.734427915
,4.49733503,8.005005,5.576799815
,4.4980017,10.01923,5.243690265
,4.49866837,4.312265,4.922940565
,4.49933504,7.25425,4.897457615
,4.50000171,9.814753,4.596087315
,4.50066839,5.11185,4.159520015
,4.50133506,6.772057,3.974577865
,4.50200173,4.519791,3.735465365
,4.5026684,7.318338,3.514969145
,4.50333507,3.967406,3.12845225
,4.50400175,3.457747,3.0639056
,4.50466842,7.818842,2.865993075
,4.50533509,4.66628,2.369304325
,4.50600176,4.177984,2.168187355
,4.50666843,5.55742,1.956236304
,4.50733511,4.608294,1.568803854
,4.50800178,3.555406,1.216467704
,4.50866845,0.7507553,1.016571484
,4.50933512,4.74868,0.944395214
,4.51000179,5.099643,0.569475314
,4.51066847,1.342814,0.206457664
,4.51133514,3.604236,0.184484354
,4.51200181,3.802606,-0.128482946
,4.51266848,1.226844,-0.453962846
,4.51333515,1.083407,-0.520340601
,4.51400183,1.413007,-0.726340551
,4.5146685,1.989807,-0.7979064565
,4.51533517,0.1098666,-1.0988189565
,4.51600184,-0.4119999,-1.0365611865
,4.51666851,2.676473,-1.1690114915
,4.51733519,-0.5005035,-1.6002380415
,4.51800186,-2.114933,-1.6052735965
,4.51866853,0.6439406,-1.7082735465
,4.5193352,-0.06103702,-1.8866542265
,4.52000187,-2.191229,-2.0780052755
,4.52066855,-2.438429,-2.0795311755
,4.52133522,-0.4425184,-2.2447888755
,4.52200189,-0.6927701,-2.7266759555
,4.52266856,-2.749718,-2.8115174005
,4.52333523,-2.16071,-2.8836937005
,4.52400191,0.9033478,-3.0413218005
,4.52466858,-2.65511,-3.3718372405
,4.52533525,-2.706992,-3.3524579905
,4.52600192,-0.1007111,-3.4144105405
,4.52666859,-3.036592,-3.5973689855
,4.52733527,-0.01831111,-3.5433511855
,4.52800194,-4.028443,-3.78353183
,4.52866861,1.355022,-3.68312593
,4.52933528,-3.061006,-4.03210508
,4.53000195,-5.948058,-3.93902363
,4.53066863,-0.6012146,-3.79085623
,4.5313353,-4.174932,-4.04995835
,4.53200197,-2.923673,-3.9507732
,4.53266864,-3.888058,-4.02798505
,4.53333531,-2.221747,-4.0559095
,4.53400199,-5.743583,-4.30066795
,4.53466866,-10.08026,-4.1183199
,4.53533533,-2.389599,-3.7514876
,4.536002,-4.193244,-3.984649
,4.53666867,-5.313272,-3.95382525
,4.53733535,-5.706961,-3.82534235
,4.53800202,-2.267525,-3.7511824
,4.53866869,-3.946043,-3.9707631
,4.53933536,-3.75988,-3.94787425
,4.54000203,-1.956236,-3.9181187
,4.54066871,-4.821924,-4.0334787
,4.54133538,-2.020325,-4.0624713
,4.54200205,-5.624561,-4.17584755
,4.54266872,-1.199377,-3.97564615
,4.54333539,-2.98471,-4.21842095
,4.54400207,-5.783257,-4.08307137
,4.54466874,-2.191229,-3.88058107
,4.54533541,-4.46791,-4.02737507
,4.54600208,-4.446547,-3.802606237
,4.54666875,-7.116916,-3.839533637
,4.54733543,-2.096622,-3.526871527
,4.5480021,-2.743614,-3.646351477
,4.54866877,-7.052827,-3.593249277
,4.54933544,-3.576769,-3.174382777
,4.55000211,-2.743614,-3.242133877
,4.55066879,-4.223762,-3.208868677
,4.55133546,-6.659139,-3.112277577
,4.55200213,-3.488266,-2.934049477
,4.5526688,-3.164769,-2.879116127
,4.55333547,-4.263436,-2.791680627
,4.55400215,-5.401776,-2.611468817
,4.55466882,-4.28785,-2.498550367
,4.55533549,-1.620533,-2.488784467
,4.55600216,-6.054873,-2.393719302
,4.55666883,-0.2777184,-2.133548972
,4.55733551,-1.733451,-2.266457102
,4.55800218,-5.127109,-2.155217152
,4.55866885,0.02746666,-1.897183184
,4.55933552,-5.185095,-1.881008372
,4.56000219,-0.8636738,-1.594286962
,4.56066887,-4.486221,-1.499526972
,4.56133554,-1.68157,-1.179235222
,4.56200221,1.324503,-1.210364072
,4.56266888,-4.931791,-1.183049972
,4.56333555,-2.07831,-0.762504922
,4.56400223,-2.29194,-0.612506472
,4.5646689,-3.094577,-0.523239832
,4.56533557,-2.389599,-0.230262132
,4.56600224,-1.416059,0.00595111799999997
,4.56666891,-0.6591998,0.049134818
,4.56733559,-3.143407,0.087893323
,4.56800226,-4.092532,0.349436973
,4.56866893,0.2807703,0.699636873
,4.5693356,-0.8514664,0.632648758
,4.57000228,-2.935881,0.861232378
,4.57066895,0.491348,1.175267878
,4.57133562,0.03357036,1.156498993
,4.57200229,0.3509629,1.315653025
,4.57266896,0.5493332,1.36494043
,4.57333564,1.031526,1.58925147
,4.57400231,1.919614,1.496780365
,4.57466898,-2.304147,1.484115215
,4.57533565,1.870785,1.898098765
,4.57600232,3.47911,1.79708248
,4.576669,0.921659,1.77983953
,4.57733567,-0.5066072,1.87627803
,4.57800234,2.764977,2.15460684
,4.57866901,2.334666,2.16299944
,4.57933568,-0.552385,2.27042459
,4.58000236,0.1159703,2.58980079
,4.58066903,2.087466,2.797326675
,4.5813357,2.911466,2.786492625
,4.58200237,-1.058992,2.822504475
,4.58266904,3.720206,3.238166575
,4.58333572,3.344829,3.086184415
,4.58400239,0.1159703,3.137608065
,4.58466906,3.216651,3.38740205
,4.58533573,1.336711,3.3715324
,4.5860024,5.035554,3.51924195
,4.58666908,-0.8178961,3.3851131
,4.58733575,1.666311,3.593554505
,4.58800242,5.975524,3.592028555
,4.58866909,-0.1495407,3.500473005
,4.58933576,3.134251,3.79940179
,4.59000244,2.850429,3.77941214
,4.59066911,5.059969,3.93093654
,4.59133578,2.932829,3.85082544
,4.59200245,4.483169,4.00143424
,4.59266912,5.835139,3.97854539
,4.5933358,4.266488,3.92803724
,4.59400247,1.870785,3.82152764
,4.59466914,3.631703,3.98678534
,4.59533581,7.25425,4.12564454
,4.59600248,0.6805628,4.00357049
,4.59666916,4.373302,4.3408
,4.59733583,5.11185,4.3968015
,4.5980025,2.899258,4.4364756
,4.59866917,4.290902,4.62553775
,4.59933584,2.352977,4.82772285
,4.60000252,3.350932,4.98687685
,4.60066919,1.635792,4.96902355
,4.60133586,4.144413,5.32593755
,4.60200253,5.829035,5.27924425
,4.6026692,2.734458,5.23697615
,4.60333588,5.880917,5.45442055
,4.60400255,3.457747,5.42954795
,4.60466922,5.945005,5.54399235
,4.60533589,4.025392,5.4495376
,4.60600256,4.824976,5.5940427
,4.60666924,2.136296,5.67674785
,4.60733591,5.175939,5.77410185
,4.60800258,6.408887,5.9434796
,4.60866925,4.812769,6.0371714
,4.60933592,7.425153,6.066164
,4.6100026,5.493332,6.03503515
,4.61066927,5.905332,6.1134677
,4.61133594,6.680501,6.1293373
,4.61200261,8.334604,6.05319365
,4.61266928,5.536057,5.92089595
,4.61333596,2.993866,6.0861537
,4.61400263,8.774072,6.17328405
,4.6146693,3.210547,6.0136722
,4.61533597,4.983673,6.3438825
,4.61600264,7.083346,6.3499862
,4.61666932,5.383465,6.26544995
,4.61733599,5.746635,6.284524
,4.61800266,4.05591,6.3541062
,4.61866933,6.915494,6.4520706
,4.619336,6.479079,6.26117735
,4.62000268,4.083376,6.31076995
,4.62066935,8.563494,6.3325907
,4.62133602,8.282723,6.0640278
,4.62200269,5.392621,5.896939
,4.62266936,6.802576,5.9395123
,4.62333604,7.061983,5.8349864
,4.62400271,6.222724,5.691702
,4.62466938,5.157628,5.63295385
,4.62533605,5.68865,5.6970427
,4.62600272,8.841212,5.69399085
,4.6266694,4.736473,5.44083985
,4.62733607,5.581835,5.6617938
,4.62800274,9.814753,5.68788715
,4.62866941,5.105747,5.4136783
,4.62933608,5.392621,5.591296
,4.63000276,5.764946,5.61418485
,4.63066943,7.138279,5.6402782
,4.6313361,6.015198,5.484939
,4.63200277,3.097629,5.58656565
,4.63266944,7.470931,5.76891375
,4.63333612,4.519791,5.60548715
,4.63400279,3.192236,5.59373755
,4.63466946,4.940947,5.68239385
,4.63533613,6.244087,5.63570055
,4.6360028,4.712058,5.40620135
,4.63666948,4.196295,5.5015717
,4.63733615,5.047761,5.46342355
,4.63800282,6.439405,5.38651695
,4.63866949,5.627613,5.18952
,4.63933616,3.778192,5.03723265
,4.64000284,9.155552,5.0457778
,4.64066951,6.103702,4.578234275
,4.64133618,4.330576,4.569994275
,4.64200285,8.658101,4.477828375
,4.64266952,5.850398,4.07513665
,4.6433362,6.286813,3.9844967
,4.64400287,4.031495,3.8042849
,4.64466954,8.047731,3.8903471
,4.64533621,6.744591,3.455305745
,4.64600288,4.202399,3.301797595
,4.64666956,4.284799,3.324381245
,4.64733623,4.965362,3.188116095
,4.6480029,4.007081,3.178197545
,4.64866957,1.654103,3.088167895
,4.64933624,6.619465,3.191167895
,4.65000292,3.433332,2.898342785
,4.65066959,3.509629,2.850733935
,4.65133626,2.499466,2.71568951
,4.65200293,2.581866,2.56309696
,4.6526696,3.949095,2.49061551
,4.65333628,-0.1953185,2.40928371
,4.65400295,5.938902,2.496414035
,4.65466962,2.487258,2.136905985
,4.65533629,0.6042665,2.115848235
,4.65600296,4.037599,2.13843196
,4.65666964,2.682577,2.04443496
,4.65733631,5.752739,1.9228187
,4.65800298,-0.6530961,1.62923064
,4.65866965,3.674428,1.784875045
,4.65933632,4.654072,1.546830695
,4.660003,1.559496,1.407666345
,4.66066967,4.766991,1.346629315
,4.66133634,2.206488,1.030152365
,4.66200301,3.714103,0.95675536
,4.66266969,0.7629628,0.72252578
,4.66333636,2.481155,0.70604578
,4.66400303,0.8087405,0.38224438
,4.6646697,-0.552385,0.257728855
,4.66533637,1.132237,0.025177855
,4.66600305,2.322459,-0.065004355
,4.66666972,1.547288,-0.295724305
,4.66733639,-1.251259,-0.3895687
,4.66800306,2.066103,-0.3311257485
,4.66866973,1.055941,-0.5812249485
,4.66933641,2.157659,-0.7406841985
,4.67000308,0.2502518,-0.9479048985
,4.67066975,-0.1190222,-1.0083315485
,4.67133642,2.459792,-1.2273018385
,4.67200309,-1.086459,-1.5205846885
,4.67266977,1.870785,-1.4751121035
,4.67333644,0.3387554,-1.8111209035
,4.67400311,-1.562548,-1.8947416235
,4.67466978,0.7385479,-2.0412304235
,4.67533645,-0.9704886,-2.2370066685
,4.67600313,0.4333628,-2.3297829385
,4.6766698,-3.994873,-2.4730673285
,4.67733647,-1.68157,-2.3250525285
,4.67800314,-5.203405,-2.4150821285
,4.67866981,-0.6714072,-2.3963132785
,4.67933649,-2.29194,-2.4115725285
,4.68000316,-0.3295999,-2.3821221785
,4.68066983,-0.08239997,-2.6645709835
,4.6813365,-2.935881,-2.746818385
,4.68200317,-2.133244,-2.818842035
,4.68266985,-1.986755,-2.872249435
,4.68333652,-0.9582812,-3.022553085
,4.68400319,-4.498428,-3.316904125
,4.68466986,-3.405865,-3.147831575
,4.68533653,-0.1770073,-3.402966375
,4.68600321,-4.849391,-3.55708486
,4.68666988,-1.333659,-3.60881371
,4.68733655,-4.492324,-3.89385656
,4.68800322,-3.176977,-3.88470106
,4.68866989,-2.826014,-4.02386546
,4.68933657,-2.432325,-4.13129061
,4.69000324,-1.034577,-4.35499131
,4.69066991,-3.482162,-4.57228311
,4.69133658,-4.828028,-4.52864166
,4.69200325,-0.9765922,-4.63011571
,4.69266993,-1.702933,-4.861446
,4.6933366,-5.978576,-5.11566515
,4.69400327,-1.727348,-5.04135255
,4.69466994,-4.376354,-5.2934354
,4.69533661,-3.201392,-5.37232575
,4.69600329,-4.992828,-5.55024865
,4.69666996,-6.845302,-5.52964865
,4.69733663,-1.116977,-5.52125605
,4.6980033,-8.508561,-5.79775375
,4.69866997,-3.259377,-5.5523849
,4.69933665,-5.883968,-5.81072405
,4.70000332,-7.034516,-5.79577005
,4.70066999,-4.309214,-5.78997155
,4.70133666,-5.960265,-5.95645
,4.70200333,-4.974517,-5.99581885
,4.70267001,-6.906339,-6.21417875
,4.70333668,-5.380413,-6.1474958
,4.70400335,-2.609333,-6.31382165
,4.70467002,-6.857509,-6.6460156
,4.70533669,-5.603198,-6.62434745
,4.70600337,-6.787316,-6.80425405
,4.70667004,-4.492324,-6.870937
,4.70733671,-6.769005,-7.12286735
,4.70800338,-5.954161,-7.1768851
,4.70867005,-6.75985,-7.3201695
,4.70933673,-4.580828,-7.374645
,4.7100034,-6.67745,-7.51060495
,4.71067007,-6.646931,-7.74361395
,4.71133674,-3.601184,-7.8398999
,4.71200341,-8.42616,-8.09671315
,4.71267009,-5.584888,-7.98867765
,4.71333676,-6.918546,-8.21436175
,4.71400343,-7.638783,-8.3193454
,4.7146701,-6.747642,-8.27326245
,4.71533677,-9.341715,-8.42616015
,4.71600345,-5.57268,-8.3809928
,4.71667012,-8.70693,-8.7264623
,4.71733679,-9.253212,-8.66252605
,4.71800346,-6.424146,-8.72707245
,4.71867013,-9.20133,-8.97152565
,4.71933681,-8.120975,-8.9533672
,4.72000348,-9.530931,-9.09131095
,4.72067015,-7.84936,-9.1050442
,4.72133682,-8.819849,-9.17584715
,4.72200349,-7.84936,-9.2985317
,4.72267017,-7.300027,-9.4141967
,4.72333684,-11.33763,-9.62340085
,4.72400351,-8.57265,-9.58113235
,4.72467018,-8.737449,-9.67619735
,4.72533685,-6.26545,-9.8748729
,4.72600353,-10.09857,-10.0492862
,4.7266702,-9.018219,-9.9867235
,4.72733687,-6.717124,-10.05890005
,4.72800354,-9.805596,-10.22827785
,4.72867021,-8.438368,-10.27726005
,4.72933689,-12.48207,-10.3224274
,4.73000356,-7.428205,-10.2079829
,4.73067023,-10.54414,-10.42283315
,4.7313369,-11.31321,-10.333109
,4.73200357,-8.838161,-10.368663
,4.73267025,-10.87985,-10.51683045
,4.73333692,-9.805596,-10.50538595
,4.73400359,-9.265419,-10.56413415
,4.73467026,-11.27354,-10.8256777
,4.73533693,-10.16266,-10.8800007
,4.73600361,-11.48411,-10.9845267
,4.73667028,-10.49226,-10.9848322
,4.73733695,-10.47395,-11.1571092
,4.73800362,-12.71096,-11.1827447
,4.73867029,-9.753716,-11.0785237
,4.73933697,-8.847316,-11.3206879
,4.74000364,-10.46175,-11.4909811
,4.74067031,-10.10468,-11.5408786
,4.74133698,-10.78524,-11.6389956
,4.74200365,-9.341715,-11.6701246
,4.74267033,-10.19318,-11.99865635
,4.743337,-11.72521,-11.92266535
,4.74400367,-8.749657,-11.97668335
,4.74467034,-12.02429,-12.141941
,4.74533701,-11.80151,-12.129276
,4.74600369,-10.65096,-12.200079
,4.74667036,-10.98056,-12.2560805
,4.74733703,-14.49629,-12.3264255
,4.7480037,-12.36,-12.1767325
,4.74867037,-12.25318,-12.2218995
,4.74933705,-11.49022,-12.353129
,4.75000372,-13.9378,-12.347788
,4.75067039,-10.98666,-12.241889
,4.75133706,-10.62654,-12.342753
,4.75200374,-14.597,-12.5168615
,4.75267041,-12.25318,-12.3049105
,4.75333708,-11.4597,-12.4109625
,4.75400375,-12.06702,-12.5304425
,4.75467042,-11.40782,-12.6592305
,4.7553371,-15.91235,-12.768792
,4.75600377,-8.67336,-12.6604515
,4.75667044,-12.80557,-13.054293
,4.75733711,-12.05481,-13.0202645
,4.75800378,-11.77099,-13.1966615
,4.75867046,-13.21757,-13.3303325
,4.75933713,-11.77099,-13.294168
,4.7600038,-12.38746,-13.4380625
,4.76067047,-11.50243,-13.4557635
,4.76133714,-13.26334,-13.629566
,4.76200382,-14.87777,-13.5564745
,4.76267049,-11.3834,-13.4871975
,4.76333716,-11.81982,-13.6587115
,4.76400383,-13.00394,-13.69335
,4.7646705,-14.10871,-13.668172
,4.76533718,-10.35798,-13.6925865
,4.76600385,-14.37422,-13.903622
,4.76667052,-13.8493,-13.795281
,4.76733719,-14.64278,-13.910946
,4.76800386,-13.59905,-13.9089625
,4.76867054,-13.74554,-13.9561135
,4.76933721,-16.55019,-13.9698465
,4.77000388,-12.125,-13.8424315
,4.77067055,-15.58275,-14.153568
,4.77133722,-14.44441,-14.022949
,4.7720039,-12.49428,-14.09894
,4.77267057,-14.64888,-14.31791
,4.77333724,-12.74148,-14.3249295
,4.77400391,-14.97848,-14.4212155
,4.77467058,-11.80151,-14.3389685
,4.77533726,-13.49223,-14.592577
,4.77600393,-14.81368,-14.6081415
,4.7766706,-12.51259,-14.503921
,4.77733727,-12.50038,-14.8159725
,4.77800394,-14.597,-14.876094
,4.77867062,-14.57869,-14.888912
,4.77933729,-12.2074,-14.9044765
,4.78000396,-16.1626,-15.057069
,4.78067063,-14.60311,-15.0213625
,4.7813373,-14.54207,-14.9902335
,4.78200398,-14.0202,-15.042878
,4.78267065,-14.00189,-15.0746175
,4.78333732,-18.34773,-14.986877
,4.78400399,-12.97037,-14.8083435
,4.78467066,-15.96423,-14.9790945
,4.78533734,-16.87368,-14.8802145
,4.78600401,-14.78927,-14.975585
,4.78667068,-14.6672,-14.986419
,4.78733735,-13.33354,-15.104373
,4.78800402,-16.87368,-15.144047
,4.7886707,-13.80352,-15.005493
,4.78933737,-12.72927,-15.2937405
,4.79000404,-18.75362,-15.468459
,4.79067071,-13.70281,-15.334483
,4.79133738,-14.85336,-15.4695275
,4.79200406,-14.88998,-15.596637
,4.79267073,-15.25925,-15.5369735
,4.7933374,-15.44847,-15.5273605
,4.79400407,-13.98053,-15.5360585
,4.79467074,-15.59496,-15.577411
,4.79533742,-14.65499,-15.47731
,4.79600409,-12.24708,-15.4350415
,4.79667076,-14.77706,-15.670492
,4.79733743,-16.38539,-15.6036565
,4.7980041,-13.98663,-15.585498
,4.79867078,-18.78109,-15.700858
,4.79933745,-15.00595,-15.521562
,4.80000412,-17.02628,-15.5409415
,4.80067079,-14.12702,-15.321666
,4.80133746,-14.1026,-15.5056925
,4.80200414,-19.56847,-15.534838
,4.80267081,-16.22364,-15.2290425
,4.80333748,-16.0741,-15.2295005
,4.80400415,-16.4037,-15.1747195
,4.80467082,-17.39555,-15.018007
,4.8053375,-13.69671,-14.8750275
,4.80600417,-15.06699,-15.1483205
,4.80667084,-15.62243,-15.1280255
,4.80733751,-14.80758,-15.1231425
,4.80800418,-13.59294,-15.213477
,4.80867086,-13.80962,-15.2815335
,4.80933753,-16.95609,-15.272378
,4.8100042,-13.44035,-15.174566
,4.81067087,-16.02222,-15.451369
,4.81133754,-16.29383,-15.293741
,4.81200422,-15.19517,-15.2449115
,4.81267089,-15.39354,-15.2436905
,4.81333756,-12.64077,-15.217597
,4.81400423,-17.80755,-15.3843805
,4.8146709,-14.68551,-15.0402845
,4.81533758,-13.45256,-15.116886
,4.81600425,-16.2328,-15.2046265
,4.81667092,-14.97848,-15.103152
,4.81733759,-13.26945,-15.1873835
,4.81800426,-14.53596,-15.3157135
,4.81867094,-19.16257,-15.4428235
,4.81933761,-14.66109,-15.1948605
,4.82000428,-15.52477,-15.413831
,4.82067095,-16.61427,-15.439619
,4.82133762,-14.95407,-15.3137305
,4.8220043,-13.62651,-15.400861
,4.82267097,-14.99985,-15.5616935
,4.82333764,-18.97641,-15.4857025
,4.82400431,-12.86966,-15.167242
,4.82467098,-15.31724,-15.4795985
,4.82533766,-15.17075,-15.4738
,4.82600433,-14.87167,-15.410474
,4.826671,-15.97644,-15.365917
,4.82733767,-10.92563,-15.3650015
,4.82800434,-16.21754,-15.636311
,4.82867102,-15.20737,-15.4390085
,4.82933769,-14.20331,-15.5349895
,4.83000436,-16.66311,-15.5845825
,4.83067103,-15.83605,-15.445723
,4.8313377,-17.07816,-15.420698
,4.83200438,-14.20331,-15.305338
,4.83267105,-19.0405,-15.325328
,4.83333772,-16.04053,-15.023805
,4.83400439,-14.0965,-15.127415
,4.83467106,-16.69668,-15.2465895
,4.83533774,-16.84316,-15.032044
,4.83600441,-13.48003,-14.8791465
,4.83667108,-12.6072,-15.035401
,4.83733775,-19.11679,-15.1193265
,4.83800442,-15.20127,-14.8854025
,4.8386711,-13.90423,-14.886013
,4.83933777,-13.98053,-15.0761435
,4.84000444,-15.95813,-15.207373
,4.84067111,-16.35182,-14.66261755
,4.84133778,-12.27149,-14.67879205
,4.84200446,-17.12699,-14.82283955
,4.84267113,-15.19517,-14.64934155
,4.8433378,-13.88592,-14.67482405
,4.84400447,-15.33555,-14.70091755
,4.84467115,-14.77096,-14.59150855
,4.84533782,-14.60311,-14.54023755
,4.84600449,-13.01004,-14.54954555
,4.84667116,-18.11273,-14.62706255
